id;marca;nomeDaPeca;precoComDesconto;precoSemDesconto;Descricao;Tamanho;Condicao;Cores;DisponÌvel;Data;Status
16492;David Benjamin;Casaco David Benjamin;199.00;199.00;Casaco longo forrado, de l„ pura. Tecido com efeito botonÍ, preto com pequenos pontinhos brancos.;G;Vintage;;VENDIDO;17:26.6;VERIFICADO
16493;Sem Marca;Blusa Mescla Manga Curta;59.00;59.00;Blusa mescla em preto e off white, de manga curta. Possui aplicaÁ„o de pedrarias e strass na gola.;M;Vintage;;DISPONIVEL;18:50.9;VERIFICADO
16494;Zara;Colete TricÙ Zara;79.00;79.00;Colete de tricÙ off white, com detalhes tressÍ nas costas. N„o possui botıes.;M;Vintage;;DISPONIVEL;35:45.2;VERIFICADO
16495;Lucienne;Blusa Metalizada Ouro;59.00;59.00;Blusa de manga longa metalizada, com leve transparÍncia. Possui elastano.;G;Vintage;;DISPONIVEL;31:11.9;VERIFICADO
16496;Marc Anthony;Jaqueta de Couro Marc Anthony;129.00;179.00;Jaqueta preta em couro sintÈtico. … forrada e possui 4 bolsos na parte da frente. Fechamento por zÌper na parte da frente e por botıes de press„o nas mangas e na gola.;M;Vintage;;VENDIDO;37:38.0;VERIFICADO
16497;Quessada;SuÈter Gola Losangos;89.00;89.00;SuÈter em l„ jacquard, de excelente qualidade. Possui losangos nas cores marrom, preto e turquesa. Tem gola alta preta.;P;Vintage;;VENDIDO;31:23.8;VERIFICADO
16498;Linha Fina Malhas;Colete TricÙ Azul e Verde;59.00;59.00;Colete gola V com padronagem geomÈtricas nas cores azul e verde.;G;Vintage;;DISPONIVEL;31:08.8;VERIFICADO
16499;Harley Davidson;Bomber Jacket Harley Davidson;299.00;299.00;Bomber jacket dupla face da marca Harley Davidson. De um lado È de l„ batida com recortes em couro. Do outro lado, È de tecido imperme·vel, com acabamento em matelassÍ. Possui detalhes bordados na parte das costas, nos dois lados. TambÈm apresenta uma camada de fibra entre as duas faces, por isso È ideal para o frio. Fechamento por botıes de press„o.;M;Vintage;;VENDIDO;13:55.8;VERIFICADO
16500;Rave ConfecÁıes;Trench Coat Bege;99.00;189.00;Trench coat leve, na cor bege. … forrado, possui fechamento por botıes na parte da frente. Acompanha cinto com fivela ajust·vel na cintura e nos punhos.;M;Vintage;;DISPONIVEL;25:09.7;VERIFICADO
16501;Sem Marca;Casaco Moletom 80‚Äôs;89.00;189.00;Casaco amplo de moletom vermelho, sem cava. Possui 2 bolsos e 4 botıes dourados na parte da frente. Ribana larga no quadril, com pequena manchinha escura que n„o compromete a peÁa. N„o È forrado.;G;Vintage;;VENDIDO;57:59.2;VERIFICADO
16502;Sem Marca;Cardigan Marrom Bolsos;69.00;189.00;Cardigan liso marrom, de l„ sintÈtica com textura aveludada. Possui 2 bolsos grandes na parte da frente. Sem botıes.;G;Vintage;;VENDIDO;16:31.0;VERIFICADO
16503;Sem Marca;Cardigan Verde Esmeralda;49.00;89.00;Cardigan de tricÙ na cor verde esmeralda. Possui botıes na parte da frente.;M;Vintage;;VENDIDO;44:04.1;VERIFICADO
16504;Sem Marca;Cardigan Cinza;99.00;99.00;Cardigan cinza em l√¢ acrÌlica, com dois bolsos na frente e 5 botıes.;M;Vintage;;VENDIDO;54:31.2;VERIFICADO
16505;Porto Fino;Colete Xadrez Porto-Fino;49.00;49.00;Colete xadrez bege em l„ acrÌlica com 5 botıes;G;Vintage;;DISPONIVEL;39:17.1;VERIFICADO
16506;Lucirene;Cardigan TricÙ Couro;69.00;149.00;Cardigam em tricÙ cinza com detalhes e cotoveleira em couro sintÈtico preto.;GG;Vintage;;VENDIDO;49:23.8;VERIFICADO
16507;Di Mincatti;Colete …tnico Gola V;59.00;59.00;SuÈter de l„ sintÈtica com padronagem Ètnica e gola V.;GG;Vintage;;VENDIDO;29:13.0;VERIFICADO
16508;Sem Marca;SuÈter Vermelho e Cinza;69.00;119.00;SuÈter vermelho com padronagem tramada em cinza.;G;Vintage;;DISPONIVEL;43:19.5;VERIFICADO
16509;Gdom;Colete G‚ÄôDom;69.00;69.00;Colete de l„ sintÈtica com padronagem colorida.;G;Vintage;;VENDIDO;33:01.9;VERIFICADO
16510;Sem Marca;Jaqueta Couro Preta;99.00;199.00;Jaqueta em couro preta, estilo vintage, anos 80. Fechamento em ziper e el·stico na barra. Possui dois bolsos na parte da frente.;M;Vintage;;VENDIDO;16:53.6;VERIFICADO
16511;Caul;Jaqueta Jeans Caul;39.00;79.00;Jaqueta jeans, modelagem reta, com dois bolso na frente e cinco botıes.;M;Vintage;;VENDIDO;41:35.2;VERIFICADO
16512;Rocawear;Jaqueta Jeans Oversized RocaWear;159.00;199.00;Jaqueta jeans oversized, com trÍs bolsos na parte da frente. Os bolsos possuem detalhes em outro tecido.;GG;Vintage;;VENDIDO;37:29.0;VERIFICADO
16513;Sem Marca;SuÈter Marinho Losangos;69.00;119.00;SuÈter marinho com padronagem de losangos azuis na parte da frente.;G;Vintage;;DISPONIVEL;50:52.0;VERIFICADO
16514;Oshkosh;Jaqueta Xadrez com Pelos OshKosh;189.00;259.00;Jaqueta ampla forrada com fibra nas mangas e pelo sintÈtico no corpo.;GG;Vintage;;VENDIDO;06:30.4;VERIFICADO
16515;Scorian;Jaqueta Jeans com Pelos Scorian;199.00;199.00;Jaqueta jeans longa, levemente acinturada. Forrada com pelo sintÈtico no corpo, na gola e nos punhos. Possui 4 bolsos na parte da frente.;M;Vintage;;VENDIDO;27:28.2;VERIFICADO
16516;Sem Marca;Jaqueta Jeans Ampla com Pelos;199.00;199.00;Jaqueta ampla de jeans fino. Forrada com pelo sintÈtico no corpo e na gola, e com fibra nos braÁos. Possui 2 braÁos na parte da frente.;G;Vintage;;VENDIDO;16:24.3;VERIFICADO
16517;Levi's;Jaqueta Jeans com Pelos Levi‚Äôs;259.00;259.00;Jaqueta jeans oversized forrada com pelos no corpo e fibra nas mangas.;GG;Vintage;;VENDIDO;04:39.9;VERIFICADO
16518;Mine;Jaqueta Jeans com Pelos Mine;199.00;199.00;Jaqueta jeans longa, levemente acinturada. Forrada com pelo sintÈtico no corpo e na gola. Possui 4 bolsos na parte da frente.;P;Vintage;;VENDIDO;18:05.2;VERIFICADO
16519;Yampassi;Jaqueta Jeans com Pelos Yampassi;149.00;199.00;Jaqueta de jeans escuro, forrada com pelo sintÈtico no corpo, gola e punhos. Possui 4 bolsos na parte da frente.;P;Vintage;;VENDIDO;41:38.9;VERIFICADO
16520;Sport;Jaqueta Jeans com Pelos Sport;149.00;199.00;Jaqueta jeans com manga 7/8 forrada com pelo sintÈtico no corpo e fibra nas mangas.;P;Vintage;;VENDIDO;16:51.6;VERIFICADO
16521;HG;Jaqueta Jeans com Pelos HG;199.00;199.00;Jaqueta jeans forrada com pelo sintÈtico no corpo, gola e punhos. Possui 4 bolsos na parte da frente.;M;Vintage;;VENDIDO;09:10.1;VERIFICADO
16522;Blue Air;Jaqueta Jeans com Pelos Blue Air;149.00;199.00;Jaqueta jeans forrada com pelo sintÈtico no corpo, gola e punhos. Possui 4 bolsos na parte da frente.;P;Vintage;;VENDIDO;18:54.1;VERIFICADO
16523;JHP;Jaqueta Xadrez com Pelos JHP;149.00;199.00;Jaqueta ampla forrada com fibra nas mangas e pelo sintÈtico no corpo. Possui dois bolsos na parte da frente.;M;Vintage;;VENDIDO;09:52.1;VERIFICADO
16524;Always;Jaqueta Jeans Forrada Always;189.00;259.00;Jaqueta jeans oversized, forrada com flanela no corpo. Possui 4 bolsos na parte da frente.;G;Vintage;;VENDIDO;15:10.0;VERIFICADO
16525;Peleteria Cordeiro;Casaco Patchwork Peleteria;89.00;169.00;Casaco de l„ rosÈ, com patchwork no corpo e nas mangas. Possui 2 bolsos na parte da frente. Forrado.;M;Vintage;;VENDIDO;01:53.4;VERIFICADO
16526;Oshkosh;Bomber Jacket Jeans OshKosh;189.00;259.00;Jaqueta jeans estilo bomber, forrada, com gola em l„. Possui aplicaÁıes nas mangas (cotelÍ amarelo e tecido sintÈtico azul). Possui 2 bolsos grandes na parte da frente. PeÁa vintage, garimpada em Buenos Aires.;M;Vintage;;VENDIDO;53:52.6;VERIFICADO
16527;Tevari;Blazer Cinza Tevari;119.00;119.00;Blazer cinza, forrado, com 4 botıes na parte da frente. Possui 3 bolsos na parte da frente e 3 bolsos internos.;46;Vintage;;VENDIDO;55:18.7;VERIFICADO
16528;Seruchi;Jaqueta Jeans Seruchi;159.00;199.00;Jaqueta jeans longa modelagem reta e aplicaÁ„o em couro na gola. O couro da gola apresenta desgastes naturais e manchas de uso.;M;Vintage;;VENDIDO;29:06.2;VERIFICADO
16529;Zara Basic;Blazer Preto Zara Basic;99.00;99.00;Blzer preto forrado, acinturado, com 1 bot„o e 3 bolsos na parte da frente.;G;Vintage;;DISPONIVEL;25:00.1;VERIFICADO
16530;Americanino;Jaqueta Jeans Americanino;199.00;199.00;Jaqueta Jeans Cropped, oversized, com 1 bolso na frente.;G;Vintage;;VENDIDO;26:39.5;VERIFICADO
16531;Modern Mascara;Colete Parka Jeans com Capuz;199.00;199.00;Colete jeans estilo parka, com capuz. Possui regulagem na cintura e 2 bolsos grandes na parte da frente. Detalhe com botıes nas costas.;M;Vintage;;DISPONIVEL;59:39.3;VERIFICADO
16532;Testoni;Casaco Cinza Testoni;179.00;179.00;Casaco de l„ sintÈtica cinza, risca de giz, com comprimento mÈdio. … forrado e possui 2 bolsos na parte da frente. Os botıes s„o pretos.;GG;Vintage;;VENDIDO;28:11.5;VERIFICADO
16533;Karthun;Jaqueta Jeans Cropped Karthun;129.00;229.00;Jaqueta Jeans Cropped, oversized, com mangas e recortes em veludo cotelÍ nas cores caramelo e bege.;M;Vintage;;VENDIDO;46:57.6;VERIFICADO
16534;Sem Marca;Casaco Listrado de L„;179.00;179.00;Casaco de l„ sintÈtica preta com listras coloridas. … forrado e possui 2 bolsos na parte da frente.;M;Vintage;;VENDIDO;41:31.8;VERIFICADO
16535;Roscel;Parka Jeans Roscel;129.00;199.00;Jaqueta estilo Parka em jeans. Possui regulagem na cintura.;M;Vintage;;VENDIDO;52:17.9;VERIFICADO
16536;Sem Marca;Colete de Couro com Franjas;169.00;169.00;Colete marrom de couro natural com franjas. Modelagem reta, sem forro.;M;Vintage;;VENDIDO;47:53.7;VERIFICADO
16537;Rocawear;Jaqueta Jeans Oversized RocaWear;149.00;199.00;Jaqueta jeans oversized, com detalhes bordados na parte da frente e das costas. Possui 4 bolsos grandes na parte da frente.;GG;Vintage;;VENDIDO;28:08.6;VERIFICADO
16538;Briher;Camisa Jeans Briher;89.00;89.00;Camisa jeans, com 2 bolsosna frente.;P;Vintage;;VENDIDO;19:22.3;VERIFICADO
16539;Couro Pele;Jaqueta Preta de Couro;99.00;189.00;Jaqueta preta em couro natural, justa e curta. Possui zÌper preto e dois bolsos na parte da frente. … forrada.;M;Vintage;;VENDIDO;45:07.9;VERIFICADO
16540;Uniform;Colete Jeans Oversized Uniform;199.00;199.00;Colete oversize jeans claro, pequeno bordado no bolso. Possui desfiados na gola e na barra.;G;Vintage;;DISPONIVEL;25:55.4;VERIFICADO
16541;Cedroblue;Jaqueta Jeans Cedroblue;129.00;199.00;Jaqueta jeans oversized em tom de marrom. Possui 4 bolsos na parte da frente.;M;Vintage;;VENDIDO;09:06.0;VERIFICADO
16542;Diferent;Salopete Jeans Diferent;149.00;149.00;Salopete jeans com 3 bolsos grandes na parte da frente.;M;Vintage;;VENDIDO;19:03.2;VERIFICADO
16543;Caricatoon;Jardineira Vintage Caricatoon;189.00;189.00;Jardineira jeans vintage, cintura alta, com calÁa reta estilo mom jeans. Possui 4 bolsos na parte da frente e 3 bolsos na parte das costas.;34;Vintage;;VENDIDO;47:44.1;VERIFICADO
16544;Darronier;Jardineira Vintage Darronier;169.00;169.00;Jardineira jeans, cintura super alta, com recortes em jeans cor mostarda.;36;Vintage;;VENDIDO;43:47.0;VERIFICADO
16545;Sem Marca;SuÈter …tnico Preto;99.00;99.00;SuÈter de l„ sintÈtica, com detalhes coloridos geomÈtricos. Modelagem e cava ampla.;G;Vintage;;VENDIDO;29:21.5;VERIFICADO
16546;Julliene Von Lang;Casaco Oversized Von Lang;359.00;359.00;Casaco oversized de tafet· verde, forrado, com camada de fibra interna. Gola e punhos estampados. Possui 3 bolsos na parte da frente. PeÁa vintage, garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;28:29.5;VERIFICADO
16547;Izzi;Bomber Jacket Turquesa e Pink;189.00;299.00;Jaqueta estilo bomber turquesa, com detalhes em rosa pink. … forrada com tecido peluciado pink, e possui uma camada de fibra interna. Possui 2 bolsos na parte da frente. Oversized, estilo anos 80, com cava ampla. Garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;07:44.9;VERIFICADO
16548;CFTC Sport;Bomber Jacket Vintage CFTC;359.00;359.00;Bomber jacket colorida, com recortes em diferentes tecidos, bordados, matelassÍ e estampa. Dois bolsos na parte da frente. PeÁa vintage, garimpada em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;28:23.2;VERIFICADO
16549;K-Way;Bomber Jacket Vintage K-Way;399.00;399.00;Bomber jacket colorida, forrada, com recortes em mix de cores e estampa em pied-de-poule colorido. O tecido È totalmente imperme·vel. Dois bolsos na parte da frente. Tem capuz embutido na gola. Possui compartimento interno que comporta a jaqueta totalmente dobrada, e vira uma pochete super cool. PeÁa vintage, anos 80, garimpada em Buenos Aires, Argentina.;GG;Vintage;;VENDIDO;27:35.9;VERIFICADO
16550;Dois Ponto Sete;Jaqueta Roxa Hologr·fica;49.00;79.00;Jaqueta de tafet· hologr·fico roxo, forrada, com uma camada de fibra interna. Possui dois bolsos na parte da frente.;P;Vintage;;VENDIDO;19:49.8;VERIFICADO
16551;Sem Marca;SuÈter Estampado Lurex;89.00;159.00;SuÈter de l„ sintÈtica, com fios de lurex prateado. Estampa floral em verde e azul. Garimpado na Argentina.;M;Vintage;;VENDIDO;18:21.7;VERIFICADO
16552;Walterluzzi;Camisa Estampada Walterluzzi;129.00;129.00;Camisa estampada de manga longa, com um bolso na parte da frente. Garimpado na Argentina.;G;Vintage;;VENDIDO;38:50.6;VERIFICADO
16553;De Rosa;Parka Veludo De Rosa;299.00;299.00;Parka de veludo caramelo, forrada com tecido estampado. Possui camadas de fibra interna. Cintura regul·vel por cinto. Possui 2 bolsos grandes na parte da frente. Garimpada em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;55:28.1;VERIFICADO
16554;Sem Marca;Parka Oversized Bordada;149.00;299.00;Parka com bordados em estilo indiano. … forrada e possui camadas de fibra interna. Cintura regul·vel por cinto. Possui 2 bolsos na parte da frente. Garimpada em Buenos Aires, Argentina.;GG;Vintage;;VENDIDO;15:13.3;VERIFICADO
16555;Sem Marca;SuÈter …tnico Vermelho;89.00;129.00;SuÈter de l„ sintÈtica, com detalhes coloridos geomÈtricos. Garimpado na Argentina.;M;Vintage;;DISPONIVEL;29:56.6;VERIFICADO
16556;Barrilete;Saia CamurÁa Cintura Alta;99.00;99.00;Saia cintura alta de camurÁa, com dois bolsos na parte da frente e dois bolsos na parte das costas. Garimpada em Buenos Aires, Argentina.;36;Vintage;;DISPONIVEL;18:34.4;VERIFICADO
16557;Mastin Club;Cardigan Marinho Mastin Club;159.00;159.00;Caridgan marinho com detalhes em verde e bege. Possui botıes na parte da frente, n„o possui bolsos. Garimpado em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;41:29.2;VERIFICADO
16558;Sylo;Jaqueta Sylo;149.00;199.00;Jaqueta forrada com pelo sintÈtico no corpo e gola, com punhos e barra em l„ verde. Possui 2 bolsos grandes na parte da frente. Garimapada em Buenos Aires. Argentina.;GG;Vintage;;VENDIDO;42:36.7;VERIFICADO
16559;Sem Marca;Bomber Jacket de L„ Pura;189.00;229.00;Jaqueta de l„ oversized estilo bomber, forrada, com dois bolsos grandes na parte da frente. Garimapado em Buenos Aires. Argentina.;M;Vintage;;DISPONIVEL;20:09.7;VERIFICADO
16560;Sem Marca;Bomber Jacket Vintage Couro e Pelos;199.00;399.00;Bomber jacket, com recortes em couro marrom, preto e tricÙ vinho estampado. Forrada com pelo preto sintÈtico no corpo e na gola. Dois bolsos na parte da frente. PeÁa para frio intenso.;GG;Vintage;;VENDIDO;28:59.7;VERIFICADO
16561;Blow;Jaqueta CotelÍ com Pelos Caramelo;149.00;199.00;Jaqueta em cotelÍ bege forrada com pelo sintÈtico no corpo, gola e punhos. Levemente acinturada. Possui 4 bolsos na parte da frente. Garimapada em Buenos Aires. Argentina.;P;Vintage;;VENDIDO;26:44.4;VERIFICADO
16562;Mac Alpine;Parka Recortes Mac Alpine;199.00;359.00;Parka ampla, com recortes de diferentes cores. … forrada, com camadas de fibra interna. Tem um capuz que fica embutido na gola. Cintura ajustada. Possui 4 bolsos na parte da frente. Garimapada em Buenos Aires. Argentina.;G;Vintage;;VENDIDO;41:16.8;VERIFICADO
16563;Cuesta blanca;Casaco CotelÍ Cuesta Blanca;199.00;199.00;Casaco em veludo cotelÍ preto, forrado com pelo no corpo e gola. Possui dois bolsos na frente e qautro botıes. Garimapda em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;06:44.2;VERIFICADO
16564;Mc Line;Bomber Jacket Oversized L„ e Couro;199.00;359.00;Bomber jacket oversized com recortes e detalhes em l„ e couro. … toda forrada, com um tecido de algod„o bem encorpado. Possui dois bolsos na parte da frente e um bolso interno. Garimapada em Buenos Aires. Argentina.;G;Vintage;;VENDIDO;19:10.3;VERIFICADO
16565;Vov;Jaqueta CotelÍ VOV;199.00;199.00;Jaqueta em cotelÍ bege forrada com pelo sintÈtico no corpo e gola. Levemente acinturada. Possui 4 bolsos na parte da frente. Garimapada em Buenos Aires. Argentina.;P;Vintage;;VENDIDO;19:35.6;VERIFICADO
16566;Alpine;Bomber Jacket Alpine;189.00;359.00;Bomber jacket oversized em nylon com recortes coloridos. Forrada em malha de algod„o. Possui dois bolsos na parte da frente. PeÁa vintage, anos 80, garimapada em Buenos Aires. Argentina.;G;Vintage;;VENDIDO;38:36.1;VERIFICADO
16567;Lacar;Jaqueta Dupla Face Lacar;199.00;399.00;Jaqueta dupla face, com camadas de l„ interna. De um lado È lisa na cor vinho, com dois bolsos na parte da frente. Do outro lado È estampada, com dois bolsos na parte da frente. Garimpada em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;08:58.1;VERIFICADO
16568;Yalve;Bomber Dupla Face 70‚Äôs Yalve;199.00;359.00;Bomber jacket vintage, original dos anos 70, azul com bordados de flores. … forrada e possui camadas de fibra na parte interna. Pode ser usada nos dois lados, um deles È liso e outro È estampado. A barra regul·vel por cordıes. Possui pequenas manchinhas que n„o comprometem a peÁa. Feita na SuÌÁa. Garimpada em Buenos Aires, Argentina.;G;Vintage;;VENDIDO;29:38.0;VERIFICADO
16569;Youcom;Colete Jeans Amplo;59.00;59.00;Colete jeans amplo, com abertura nas laterais. Pode apresentar pequenos defeitos no jeans, que n„o a comprometem a peÁa, como desfiados. Possui 4 bolsos na parte da frente.;M;Novo;;VENDIDO;14:33.6;VERIFICADO
16570;Stone Island;CalÁa de Couro Cintura Alta;259.00;259.00;CalÁa de couro natural, estilo mom, cintura alta e soltinha nas pernas. 2 bolsos na parte da frente e 2 bolsos nas costas. N„o possui costura na barra. PeÁa vintage, garimpada em Buenos Aires, Argentina.;34;Vintage;;VENDIDO;39:44.1;VERIFICADO
16571;Sem Marca;Cardigan …tnico Caramelo;169.00;169.00;Cardigan em tricÙ, modelagem oversize, estampa Ètnica em caramelo, roxo e verde. Possui 4 botıes na parte da frente, n„o possui bolsos. Garimpado em Buenos Aires, Argentina.;M;Vintage;;VENDIDO;32:58.4;VERIFICADO
16572;Kenner;Short Jeans Vintage Kenner;99.00;99.00;Short jeans vintage de cintura super alta, com lavagem manchada em tons de azul. Possui 2 bolsos na parte da frente e dois bolsos nas costas. Barra cortada e dobrada.;42;Vintage;;VENDIDO;55:25.0;VERIFICADO
16573;Oxer;Colete Oxer;79.00;79.00;Colete sportswear em nylon forrado em com fibra sintÈtica. Possui trÍs bolsos na parte da frente, um deles com fechamento em zÌper.;G;Vintage;;DISPONIVEL;34:46.2;VERIFICADO
